,experiment_id,section_thickness,specimen_id,plane,gene,gene_name,chromosome_id,entrez_id,genomic_reference_update_id,homologene_id,organism_id
3951,79907893,25,79398731,coronal,Dbh,dopamine beta hydroxylase,47.0,13166.0,491928275.0,615.0,2
3952,79907936,25,79398731,coronal,Cxcl12,chemokine (C-X-C motif) ligand 12,51.0,20315.0,491928275.0,507.0,2
3953,74425541,25,73568143,coronal,Gtdc1,glycosyltransferase-like domain containing 1,47.0,227835.0,491928275.0,32590.0,2
3954,74425518,25,73540630,coronal,Dynlt3,dynein light chain Tctex-type 3,57.0,67117.0,491928275.0,21304.0,2
3955,74363351,25,73540626,coronal,Pvrl1,poliovirus receptor-related 1,54.0,58235.0,491928275.0,2138.0,2
3956,79591723,25,79374560,coronal,Grm1,"glutamate receptor, metabotropic 1",35.0,14816.0,491928275.0,649.0,2
3957,79591729,25,79374560,coronal,Ctnnb1,"catenin (cadherin associated protein), beta 1",54.0,12387.0,491928275.0,1434.0,2
3958,74363339,25,73521874,coronal,6820408C15Rik,RIKEN cDNA 6820408C15 gene,47.0,228778.0,491928275.0,51916.0,2
3959,74363336,25,73521874,coronal,B230312C02Rik,RIKEN cDNA B230312C02 gene,47.0,320485.0,491928275.0,,2
3960,74363357,25,73540549,coronal,Hspb1,heat shock protein 1,50.0,15507.0,491928275.0,1180.0,2
3961,79591699,25,79355645,coronal,Tyr,tyrosinase,52.0,22173.0,491928275.0,30969.0,2
3962,79591703,25,79355645,coronal,Slc18a2,"solute carrier family 18 (vesicular monoamine), member 2",45.0,214084.0,491928275.0,2298.0,2
3963,79591705,25,79355645,coronal,App,amyloid beta (A4) precursor protein,42.0,11820.0,491928275.0,56379.0,2
3964,79591687,25,79355679,coronal,Auts2,autism susceptibility candidate 2,50.0,319974.0,491928275.0,22907.0,2
3965,79591683,25,79355679,coronal,Slit2,slit homolog 2 (Drosophila),50.0,20563.0,491928275.0,3516.0,2
3966,79591685,25,79355679,coronal,Slc6a1,"solute carrier family 6 (neurotransmitter transporter, GABA), member 1",51.0,232333.0,491928275.0,2290.0,2
3967,79591691,25,79355679,coronal,Ngfr,"nerve growth factor receptor (TNFR superfamily, member 16)",36.0,18053.0,491928275.0,1877.0,2
3968,79591641,25,79355634,coronal,Chrm4,"cholinergic receptor, muscarinic 4",47.0,12672.0,491928275.0,20192.0,2
3969,79591351,25,79355608,coronal,Tbr1,T-box brain gene 1,47.0,21375.0,491928275.0,4807.0,2
3970,79591337,25,79355608,coronal,Sema3a,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A",50.0,20346.0,491928275.0,31358.0,2
3971,74357584,25,73502209,coronal,Epn3,epsin 3,36.0,71889.0,491928275.0,56791.0,2
3972,74357578,25,73502169,coronal,Igsf21,"immunoglobulin superfamily, member 21",49.0,230868.0,491928275.0,13153.0,2
3973,74357569,25,73440263,coronal,Ptk2b,PTK2 protein tyrosine kinase 2 beta,40.0,19229.0,491928275.0,23001.0,2
3974,79591669,25,79355641,coronal,Gad2,glutamic acid decarboxylase 2,47.0,14417.0,491928275.0,20223.0,2
3975,79591395,25,79355612,coronal,Cacna2d3,"calcium channel, voltage-dependent, alpha2/delta subunit 3",40.0,12294.0,491928275.0,74929.0,2
3976,79591635,25,79355630,coronal,Epha4,Eph receptor A4,34.0,13838.0,491928275.0,20933.0,2
3977,79591633,25,79355630,coronal,Trhr,thyrotropin releasing hormone receptor,41.0,22045.0,491928275.0,20707.0,2
3978,79591579,25,79355626,coronal,Plcxd2,"phosphatidylinositol-specific phospholipase C, X domain containing 2",42.0,433022.0,491928275.0,44374.0,2
3979,79591593,25,79355626,coronal,S100b,"S100 protein, beta polypeptide, neural",35.0,20203.0,491928275.0,4567.0,2
3980,79591611,25,79355626,coronal,Grm2,"glutamate receptor, metabotropic 2",54.0,108068.0,491928275.0,20229.0,2
3981,79589520,25,79355604,coronal,Itpka,"inositol 1,4,5-trisphosphate 3-kinase A",47.0,228550.0,491928275.0,1671.0,2
3982,79588294,25,79355604,coronal,Aldob,"aldolase B, fructose-bisphosphate",49.0,230163.0,491928275.0,20060.0,2
3983,79587720,25,79355511,coronal,Bdnf,brain derived neurotrophic factor,47.0,12064.0,491928275.0,7245.0,2
3984,79587715,25,79355511,coronal,Calca,"calcitonin/calcitonin-related polypeptide, alpha",52.0,12310.0,491928275.0,105263.0,2
3985,79583813,25,79355511,coronal,Fam114a2,"family with sequence similarity 114, member A2",36.0,67726.0,491928275.0,10270.0,2
3986,79591575,25,79355616,coronal,Xlr3c,X-linked lymphocyte-regulated 3C,57.0,22446.0,491928275.0,40784.0,2
3987,79591573,25,79355616,coronal,Rcn1,reticulocalbin 1,47.0,19672.0,491928275.0,20637.0,2
3988,79591541,25,79355616,coronal,Cd24a,CD24a antigen,35.0,12484.0,491928275.0,7662.0,2
3989,79556700,25,79355499,coronal,Trap1,TNF receptor-associated protein 1,42.0,68015.0,491928275.0,9457.0,2
3990,79556666,25,79355479,coronal,Cdh2,cadherin 2,44.0,12558.0,491928275.0,20424.0,2
3991,79568055,25,79355507,coronal,Snapc2,"small nuclear RNA activating complex, polypeptide 2",53.0,102209.0,491928275.0,2318.0,2
3992,79568028,25,79355503,coronal,Efr3a,EFR3 homolog A (S. cerevisiae),41.0,76740.0,491928275.0,44222.0,2
3993,79568020,25,79355503,coronal,Zbtb20,zinc finger and BTB domain containing 20,42.0,56490.0,491928275.0,9226.0,2
3994,79568026,25,79355503,coronal,Cdh8,cadherin 8,53.0,12564.0,491928275.0,55604.0,2
3995,79568030,25,79355503,coronal,Mtap,methylthioadenosine phosphorylase,49.0,66902.0,491928275.0,1838.0,2
3996,79568022,25,79355503,coronal,Cyp26b1,"cytochrome P450, family 26, subfamily b, polypeptide 1",51.0,232174.0,491928275.0,23179.0,2
3997,79556654,25,79355475,coronal,Pvr,poliovirus receptor,52.0,52118.0,491928275.0,79541.0,2
3998,79587728,25,79355511,coronal,Ly6e,"lymphocyte antigen 6 complex, locus E",41.0,17069.0,491928275.0,56411.0,2
3999,79587726,25,79355511,coronal,Sod1,"superoxide dismutase 1, soluble",42.0,20655.0,491928275.0,392.0,2
4000,79567815,25,79355495,coronal,Wnt7b,"wingless-type MMTV integration site family, member 7B",41.0,22422.0,491928275.0,22531.0,2
4001,79556706,25,79355487,coronal,Gad1,glutamate decarboxylase 1,47.0,14415.0,491928275.0,635.0,2
4002,79556714,25,79355487,coronal,Sssca1,Sjogren's syndrome/scleroderma autoantigen 1 homolog (human),45.0,56390.0,491928275.0,4663.0,2
4003,79556636,25,79338773,coronal,Aldoc,"aldolase C, fructose-bisphosphate",36.0,11676.0,491928275.0,21073.0,2
4004,79556638,25,79338773,coronal,Pus7,pseudouridylate synthase 7 homolog (S. cerevisiae),50.0,78697.0,491928275.0,6998.0,2
4005,79556640,25,79338773,coronal,Cuedc2,CUE domain containing 2,45.0,67116.0,491928275.0,11430.0,2
4006,79556644,25,79338773,coronal,Cd44,CD44 antigen,47.0,12505.0,491928275.0,508.0,2
4007,79556646,25,79338773,coronal,Lrp5,low density lipoprotein receptor-related protein 5,45.0,16973.0,491928275.0,1746.0,2
4008,79556642,25,79338773,coronal,Gja1,"gap junction protein, alpha 1",35.0,14609.0,491928275.0,136.0,2
4009,79556611,25,79338765,coronal,Galp,galanin-like peptide,52.0,232836.0,491928275.0,11217.0,2
4010,79556616,25,79338765,coronal,Htr1a,5-hydroxytryptamine (serotonin) receptor 1A,39.0,15550.0,491928275.0,20148.0,2
4011,79556618,25,79338765,coronal,Cux1,cut-like homeobox 1,50.0,13047.0,491928275.0,22551.0,2
4012,79556628,25,79338769,coronal,Arhgdig,Rho GDP dissociation inhibitor (GDI) gamma,43.0,14570.0,491928275.0,7337.0,2
4013,79556634,25,79338769,coronal,Ctgf,connective tissue growth factor,35.0,14219.0,491928275.0,1431.0,2
4014,79556630,25,79338769,coronal,Mc4r,melanocortin 4 receptor,44.0,17202.0,491928275.0,4320.0,2
4015,79556624,25,79338769,coronal,Reln,reelin,50.0,19699.0,491928275.0,3699.0,2
4016,74357551,25,73425078,coronal,Scrn1,secernin 1,51.0,69938.0,491928275.0,8853.0,2
4017,74357563,25,73425261,coronal,Pln,phospholamban,35.0,18821.0,491928275.0,2002.0,2
4018,74357567,25,73425200,coronal,Nell1,NEL-like 1,52.0,338352.0,491928275.0,4486.0,2
4019,74357565,25,73425200,coronal,Mum1l1,melanoma associated antigen (mutated) 1-like 1,57.0,245631.0,491928275.0,51851.0,2
4020,74273308,25,72970664,coronal,Sod3,"superoxide dismutase 3, extracellular",50.0,20657.0,491928275.0,2334.0,2
4021,74273119,25,72966804,coronal,Hexim1,hexamethylene bis-acetamide inducible 1,36.0,192231.0,491928275.0,31382.0,2
4022,79556595,25,79338761,coronal,Lpar1,lysophosphatidic acid receptor 1,49.0,14745.0,491928275.0,1072.0,2
4023,79556597,25,79338761,coronal,Rorb,RAR-related orphan receptor beta,45.0,225998.0,491928275.0,38250.0,2
4024,79556605,25,79338761,coronal,Dkk3,dickkopf homolog 3 (Xenopus laevis),52.0,50781.0,491928275.0,8303.0,2
4025,73931426,25,71993655,coronal,Syndig1,synapse differentiation inducing 1,47.0,433485.0,491928275.0,11771.0,2
4026,73931427,25,71993655,coronal,Gata3,GATA binding protein 3,47.0,14462.0,491928275.0,1550.0,2
4027,74272918,25,72965028,coronal,Iqcj,IQ motif containing J,48.0,208426.0,491928275.0,,2
4028,74272892,25,72963884,coronal,Arhgef28,Rho guanine nucleotide exchange factor (GEF) 28,39.0,110596.0,491928275.0,8078.0,2
4029,79488953,25,79322568,coronal,Adcy7,adenylate cyclase 7,53.0,11513.0,491928275.0,866.0,2
4030,79488929,25,79322564,coronal,Acvrl1,"activin A receptor, type II-like 1",41.0,11482.0,491928275.0,20058.0,2
4031,79488931,25,79322564,coronal,Satb1,special AT-rich sequence binding protein 1,43.0,20230.0,491928275.0,2232.0,2
4032,79488927,25,79322564,coronal,Tcf4,transcription factor 4,44.0,21413.0,491928275.0,2407.0,2
4033,79488913,25,79322564,coronal,Cnp,"2',3'-cyclic nucleotide 3' phosphodiesterase",36.0,12799.0,491928275.0,7672.0,2
4034,79490073,25,79322572,coronal,Pcp2,Purkinje cell protein 2 (L7),53.0,18545.0,491928275.0,7464.0,2
4035,79490112,25,79322576,coronal,Pfkp,"phosphofructokinase, platelet",39.0,56421.0,491928275.0,20579.0,2
4036,79490116,25,79322576,coronal,Gpr139,G protein-coupled receptor 139,52.0,209776.0,491928275.0,45860.0,2
4037,79490120,25,79322576,coronal,Cldn5,claudin 5,42.0,12741.0,491928275.0,2459.0,2
4038,79490118,25,79322576,coronal,Kcnj2,"potassium inwardly-rectifying channel, subfamily J, member 2",36.0,16518.0,491928275.0,20249.0,2
4039,74272479,25,72962948,coronal,Nrp1,neuropilin 1,53.0,18186.0,491928275.0,2876.0,2
4040,74047923,25,72962232,coronal,Abhd6,abhydrolase domain containing 6,40.0,66082.0,491928275.0,23246.0,2
4041,77874602,25,77561867,coronal,Sostdc1,sclerostin domain containing 1,37.0,66042.0,491928275.0,9154.0,2
4042,74047916,25,72172847,coronal,Glo1,glyoxalase 1,43.0,109801.0,491928275.0,4880.0,2
4043,74047921,25,72172847,coronal,Podxl2,podocalyxin-like 2,51.0,319655.0,491928275.0,9254.0,2
4044,74047840,25,72147861,coronal,4833420G17Rik,RIKEN cDNA 4833420G17 gene,39.0,67392.0,491928275.0,18889.0,2
4045,74047843,25,72147861,coronal,Tfap2c,"transcription factor AP-2, gamma",47.0,21420.0,491928275.0,2423.0,2
4046,74047773,25,72147849,coronal,Nptx2,neuronal pentraxin 2,50.0,53324.0,491928275.0,1892.0,2
4047,74047877,25,72147821,coronal,Lztr1,"leucine-zipper-like transcriptional regulator, 1",42.0,66863.0,491928275.0,4925.0,2
4048,74047712,25,72135214,coronal,Gpc5,glypican 5,40.0,103978.0,491928275.0,3285.0,2
4049,74047717,25,72135230,coronal,Sorcs2,sortilin-related VPS10 domain containing receptor 2,50.0,81840.0,491928275.0,56899.0,2
4050,73994720,25,72135056,coronal,Map3k5,mitogen-activated protein kinase kinase kinase 5,35.0,26408.0,491928275.0,38114.0,2
4051,73994721,25,72135056,coronal,Mapk4,mitogen-activated protein kinase 4,44.0,225724.0,491928275.0,2058.0,2
4052,74047768,25,72135259,coronal,Serpine2,"serine (or cysteine) peptidase inhibitor, clade E, member 2",34.0,20720.0,491928275.0,21247.0,2
4053,77925095,25,77632931,coronal,Fzd4,frizzled homolog 4 (Drosophila),52.0,14366.0,491928275.0,7325.0,2
4054,77925143,25,77642467,coronal,Cirh1a,"cirrhosis, autosomal recessive 1A (human)",53.0,21771.0,491928275.0,40775.0,2
4055,77925099,25,77642467,coronal,Slc44a1,"solute carrier family 44, member 1",49.0,100434.0,491928275.0,11137.0,2
4056,73992916,25,72010463,coronal,Rasgrf2,RAS protein-specific guanine nucleotide-releasing factor 2,39.0,19418.0,491928275.0,2169.0,2
4057,73992932,25,72010476,coronal,Col4a5,"collagen, type IV, alpha 5",57.0,12830.0,491928275.0,22422.0,2
4058,74047410,25,72008755,coronal,Atp11c,"ATPase, class VI, type 11C",57.0,320940.0,491928275.0,27862.0,2
4059,73931644,25,72008727,coronal,Slc22a3,"solute carrier family 22 (organic cation transporter), member 3",43.0,20519.0,491928275.0,22630.0,2
4060,73931641,25,72008727,coronal,Pde5a,"phosphodiesterase 5A, cGMP-specific",48.0,242202.0,491928275.0,842.0,2
4061,73992919,25,72010425,coronal,Smug1,single-strand selective monofunctional uracil DNA glycosylase,41.0,71726.0,491928275.0,8629.0,2
4062,73992911,25,72010421,coronal,Gucy2c,guanylate cyclase 2c,51.0,14917.0,491928275.0,3641.0,2
4063,73931635,25,72008723,coronal,Acsl5,acyl-CoA synthetase long-chain family member 5,45.0,433256.0,491928275.0,69208.0,2
4064,73931628,25,72008759,coronal,D030063F01Rik,RIKEN cDNA D030063F01 gene,41.0,320269.0,491928275.0,,2
4065,73931406,25,71993643,coronal,Lrrc55,leucine rich repeat containing 55,47.0,241528.0,491928275.0,19385.0,2
4066,73931424,25,71993655,coronal,LOC432928,similar to PAPIN,41.0,432928.0,491928275.0,,2
4067,73931416,25,71993651,coronal,Trim16,tripartite motif-containing 16,36.0,94092.0,491928275.0,4726.0,2
4068,73930836,25,71993627,coronal,Emb,embigin,39.0,13723.0,491928275.0,7743.0,2
4069,73929868,25,71935606,coronal,Snx25,sorting nexin 25,53.0,102141.0,491928275.0,23744.0,2
4070,73992707,25,71935622,coronal,Trpv4,"transient receptor potential cation channel, subfamily V, member 4",50.0,63873.0,491928275.0,11003.0,2
4071,77869780,25,77561850,coronal,Cdh15,cadherin 15,53.0,12555.0,491928275.0,3622.0,2
4072,73929608,25,71935568,coronal,Slc5a7,"solute carrier family 5 (choline transporter), member 7",43.0,63993.0,491928275.0,32516.0,2
4073,73929582,25,71903222,coronal,Rragd,Ras-related GTP binding D,49.0,52187.0,491928275.0,49667.0,2
4074,73929579,25,71903222,coronal,Trp73,transformation related protein 73,49.0,22062.0,491928275.0,3960.0,2
4075,77874598,25,77561867,coronal,Kcnj2,"potassium inwardly-rectifying channel, subfamily J, member 2",36.0,16518.0,491928275.0,20249.0,2
4076,77874606,25,77561867,coronal,Thrsp,thyroid hormone responsive,52.0,21835.0,491928275.0,2441.0,2
4077,77874596,25,77561867,coronal,Thbs4,thrombospondin 4,39.0,21828.0,491928275.0,20691.0,2
4078,77874604,25,77561867,coronal,C1ra,"complement component 1, r subcomponent A",51.0,50909.0,491928275.0,1313.0,2
4079,77887888,25,77561824,coronal,Pip5k1b,"phosphatidylinositol-4-phosphate 5-kinase, type 1 beta",45.0,18719.0,491928275.0,100644.0,2
4080,77887882,25,77561824,coronal,Tdrd3,tudor domain containing 3,40.0,219249.0,491928275.0,12771.0,2
4081,77887880,25,77561824,coronal,Tmc6,transmembrane channel-like gene family 6,36.0,217353.0,491928275.0,5258.0,2
4082,77869800,25,77561850,coronal,Grin3b,"glutamate receptor, ionotropic, NMDA3B",35.0,170483.0,491928275.0,15606.0,2
4083,77869869,25,77561854,coronal,Relt,RELT tumor necrosis factor receptor,52.0,320100.0,491928275.0,13151.0,2
4084,77869854,25,77561854,coronal,Apba1,"amyloid beta (A4) precursor protein binding, family A, member 1",45.0,319924.0,491928275.0,897.0,2
4085,77869859,25,77561816,coronal,Pop4,"processing of precursor 4, ribonuclease P/MRP family, (S. cerevisiae)",52.0,66161.0,491928275.0,31392.0,2
4086,77869863,25,77561816,coronal,Cdh13,cadherin 13,53.0,12554.0,491928275.0,20335.0,2
4087,77887876,25,77561820,coronal,Gjc1,"gap junction protein, gamma 1",36.0,14615.0,491928275.0,4016.0,2
4088,77869796,25,77529379,coronal,Oxct1,3-oxoacid CoA transferase 1,41.0,67041.0,491928275.0,377.0,2
4089,77869798,25,77529379,coronal,Acat2,acetyl-Coenzyme A acetyltransferase 2,43.0,110460.0,491928275.0,130636.0,2
4090,77869778,25,77529379,coronal,Ap1b1,"adaptor protein complex AP-1, beta 1 subunit",36.0,11764.0,491928275.0,21972.0,2
4091,77869814,25,77529379,coronal,Ssr2,"signal sequence receptor, beta",48.0,66256.0,491928275.0,2369.0,2
4092,77869857,25,77561816,coronal,Paip2,polyadenylate-binding protein-interacting protein 2,44.0,67869.0,491928275.0,22978.0,2
4093,73931625,25,71903150,coronal,Chst11,carbohydrate sulfotransferase 11,35.0,58250.0,491928275.0,56808.0,2
4094,73907497,25,71903188,coronal,Chrm1,"cholinergic receptor, muscarinic 1, CNS",45.0,12669.0,491928275.0,20189.0,2
4095,73907496,25,71903188,coronal,Gpr116,G protein-coupled receptor 116,43.0,224792.0,491928275.0,9065.0,2
4096,73907498,25,71903188,coronal,Fzd9,frizzled homolog 9 (Drosophila),50.0,14371.0,491928275.0,2619.0,2
4097,73818755,25,71903180,coronal,B3gat1,"beta-1,3-glucuronyltransferase 1 (glucuronosyltransferase P)",54.0,76898.0,491928275.0,49551.0,2
4098,73818754,25,71903180,coronal,Slc17a6,"solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 6",52.0,140919.0,491928275.0,121617.0,2
4099,73817934,25,71903167,coronal,Eef1a1,eukaryotic translation elongation factor 1 alpha 1,54.0,13627.0,491928275.0,100799.0,2
4100,73907505,25,71903128,coronal,Ostf1,osteoclast stimulating factor 1,45.0,20409.0,491928275.0,8227.0,2
4101,73925721,25,71903154,coronal,Adarb2,"adenosine deaminase, RNA-specific, B2",39.0,94191.0,491928275.0,10276.0,2
4102,73817988,25,71903108,coronal,Ppp1r17,"protein phosphatase 1, regulatory subunit 17",51.0,19051.0,491928275.0,4849.0,2
4103,73818759,25,71903124,coronal,Eya1,eyes absent 1 homolog (Drosophila),34.0,14048.0,491928275.0,74943.0,2
4104,73817437,25,71887471,coronal,Rgs20,regulator of G-protein signaling 20,34.0,58175.0,491928275.0,2745.0,2
4105,73817432,25,71887414,coronal,Cpne7,copine VII,53.0,102278.0,491928275.0,65128.0,2
4106,77869144,25,77529366,coronal,Vps35,vacuolar protein sorting 35,53.0,65114.0,491928275.0,6221.0,2
4107,77869146,25,77529366,coronal,Pdxdc1,pyridoxal-dependent decarboxylase domain containing 1,42.0,94184.0,491928275.0,22858.0,2
4108,77867710,25,77529358,coronal,Hgf,hepatocyte growth factor,50.0,15234.0,491928275.0,503.0,2
4109,77869087,25,77529362,coronal,Ldb3,LIM domain binding 3,40.0,24131.0,491928275.0,48499.0,2
4110,77868800,25,77529362,coronal,Rps5,ribosomal protein S5,52.0,20103.0,491928275.0,783.0,2
4111,77868786,25,77529362,coronal,Gbx2,gastrulation brain homeobox 2,34.0,14472.0,491928275.0,1138.0,2
4112,77869074,25,77529362,coronal,Cck,cholecystokinin,54.0,12424.0,491928275.0,583.0,2
4113,77866850,25,77529354,coronal,Hspb8,heat shock protein 8,50.0,80888.0,491928275.0,8654.0,2
4114,73817423,25,71733620,coronal,Ascl1,achaete-scute complex homolog 1 (Drosophila),35.0,17172.0,491928275.0,31234.0,2
4115,73817422,25,71733620,coronal,Galnt9,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 9,50.0,231605.0,491928275.0,72793.0,2
4116,73817421,25,71733620,coronal,Matn2,matrilin 2,41.0,17181.0,491928275.0,20538.0,2
4117,77414919,25,77294080,coronal,3830406C13Rik,RIKEN cDNA 3830406C13 gene,40.0,218734.0,491928275.0,10787.0,2
4118,77414895,25,77294076,coronal,Pias4,protein inhibitor of activated STAT 4,35.0,59004.0,491928275.0,104136.0,2
4119,77414884,25,77294076,coronal,Synj2bp,synaptojanin 2 binding protein,37.0,24071.0,491928275.0,10161.0,2
4120,77414897,25,77294076,coronal,Vcam1,vascular cell adhesion molecule 1,48.0,22329.0,491928275.0,838.0,2
4121,77414913,25,77294076,coronal,Tmem126a,transmembrane protein 126A,52.0,66271.0,491928275.0,11939.0,2
4122,77414654,25,77294072,coronal,Pea15a,phosphoprotein enriched in astrocytes 15A,34.0,18611.0,491928275.0,7884.0,2
4123,77414587,25,77294072,coronal,Tinf2,Terf1 (TRF1)-interacting nuclear factor 2,40.0,28113.0,491928275.0,8264.0,2
4124,77414641,25,77294072,coronal,Bpgm,"2,3-bisphosphoglycerate mutase",51.0,12183.0,491928275.0,55599.0,2
4125,77414160,25,77294044,coronal,Gng2,"guanine nucleotide binding protein (G protein), gamma 2",40.0,14702.0,491928275.0,40715.0,2
4126,77414149,25,77294044,coronal,Slc29a4,"solute carrier family 29 (nucleoside transporters), member 4",50.0,243328.0,491928275.0,71345.0,2
4127,77371805,25,77281674,coronal,Rmnd1,required for meiotic nuclear division 1 homolog (S. cerevisiae),35.0,66084.0,491928275.0,5675.0,2
4128,77371797,25,77281674,coronal,Ctss,cathepsin S,48.0,13040.0,491928275.0,20867.0,2
